"RowID","WorkspaceName","CustomerName","CustomerNumber","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","DisplayAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MatchedAddressFull","Latitude","Longitude","MatchType","MatchTypeCode","Phone","Email","Website","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments","FrequencyCycleText","FrequencyCycleCode","FrequencyDays","Capacity1","Capacity2","ServiceMinutes","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","DateAdded","DateModified"
"-501","My Workspace 1","HORIZON BOOKS","4723","243 E FRONT ST","","TRAVERSE CITY","MI","49684","US","243 E FRONT ST, TRAVERSE CITY MI 49684 US","243 E Front St","","Traverse City","MI","49684","US","243 E Front St, Traverse City MI 49684 US","44.764327","-85.619036","Street Address - Automatic","3","","","","229267","","","","","","0","Monthly Monthly - Week 2","2","R","0","1310.69","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-502","My Workspace 1","BRICK WHEELS","4714","736 E 8TH ST","","TRAVERSE CITY","MI","49684","US","736 E 8TH ST, TRAVERSE CITY MI 49684 US","736 E 8th St","","Traverse City","MI","49686","US","736 E 8th St, Traverse City MI 49686 US","44.7588352","-85.6066898","Street Address - Automatic","3","","","","229258","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","R","0","4221.27","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-503","My Workspace 1","CLAM LAKE BEER CO LLC","11843","106 S. MITCHELL","","CADILLAC","MI","49601","US","106 S. MITCHELL, CADILLAC MI 49601 US","106 S Mitchell St","","Cadillac","MI","49601","US","106 S Mitchell St, Cadillac MI 49601 US","44.249915","-85.399454","Street Address - Automatic","3","","","","232236","","","","","","0","Weekly","Weekly","F","0","0","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-504","My Workspace 1","DTE ENERGY","4558","2230 West US 10","","LUDINGTON","MI","49431","US","2230 West US 10, LUDINGTON MI 49431 US","2230 US-10 W","","Ludington","MI","49431","US","2230 US-10 W, Ludington MI 49431 US","43.9560632","-86.3353047","Street Address - Automatic","3","","","","99063","","","","","","0","Monthly Monthly - Week 1","1","T","0","899.27","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-505","My Workspace 1","MIDMARK RTLS SOLUTIONS INC.","4793","2600 MILLER CREEK RD","","TRAVERSE CITY","MI","49684","US","2600 MILLER CREEK RD, TRAVERSE CITY MI 49684 US","2600 Miller Creek Dr","","Traverse City","MI","49684","US","2600 Miller Creek Dr, Traverse City MI 49684 US","44.7222076","-85.6285251","Street Address - Automatic","3","","","","","","Current","","","","0","Monthly Monthly - Week 4","4","M","26.1665616045845","0","10.2833333333333","MTWRF","True","08:00","17:00","False","","","NoPriority","1/25/2022 6:06:15 PM","2/7/2022 12:23:31 PM"
"-506","My Workspace 1","LITTLE TOWN JERKY","4412","6555 S CEDAR","","FALMOUTH","MI","49632","US","6555 S CEDAR, FALMOUTH MI 49632 US","6555 S Cedar St","","Falmouth","MI","49632","US","6555 S Cedar St, Falmouth MI 49632 US","44.242772","-85.085558","Street Address - Automatic","3","","","","225814","","","","","","0","Weekly","Weekly","M","0","16626.2","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-507","My Workspace 1","ZONE 18","4687","700 E HOUGHTON LK DR","","PRUDENVILLE","MI","48651","US","700 E HOUGHTON LK DR, PRUDENVILLE MI 48651 US","700 E Houghton Lake Dr","","Prudenville","MI","48651","US","700 E Houghton Lake Dr, Prudenville MI 48651 US","44.3133761","-84.6309339","Street Address - Automatic","3","","","","228931","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","M","0","1466.96","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-508","My Workspace 1","JET'S PIZZA MI-154","8931","215 MAPLE ST.","","BIG RAPIDS","MI","49307","US","215 MAPLE ST., BIG RAPIDS MI 49307 US","215 Maple St","","Big Rapids","MI","49307","US","215 Maple St, Big Rapids MI 49307 US","43.698583","-85.480929","Street Address - Automatic","3","","","","99051","","","","","","0","Weekly","Weekly","W","0","3655.63","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-509","My Workspace 1","HANSEN FOODS-MEAT","4683","3750 W POLK RD","","HART","MI","49420","US","3750 W POLK RD, HART MI 49420 US","3750 W Polk Rd","","Hart","MI","49420","US","3750 W Polk Rd, Hart MI 49420 US","43.689335","-86.371581","Street Address - Automatic","3","","","","99147","","","","","","0","Weekly","Weekly","F","0","6309.19","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-510","My Workspace 1","HANSEN FOODS-PRODUCE","4682","3750 W POLK RD","","HART","MI","49420","US","3750 W POLK RD, HART MI 49420 US","3750 W Polk Rd","","Hart","MI","49420","US","3750 W Polk Rd, Hart MI 49420 US","43.689335","-86.371581","Street Address - Automatic","3","","","","99147","","","","","","0","Weekly","Weekly","F","0","776.88","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-511","My Workspace 1","HART FAMILY MEDICAL CENTER","8391","611 E. MAIN","","HART","MI","49420","US","611 E. MAIN, HART MI 49420 US","611 E Main St","","Hart","MI","49420","US","611 E Main St, Hart MI 49420 US","43.701899","-86.35675","Street Address - Automatic","3","","","","229742","","","","","","0","Weekly","Weekly","F","0","2515.1","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-512","My Workspace 1","CRANDALL PRECISION INC.","13734","615 5TH STREET","","CADILLAC","MI","49601","US","615 5TH STREET, CADILLAC MI 49601 US","615 5th St","","Cadillac","MI","49601","US","615 5th St, Cadillac MI 49601 US","44.257889","-85.4180369","Street Address - Automatic","3","","","","232977","","","","","","0","Weekly","Weekly","R","0","4394.92","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-513","My Workspace 1","NORTHSHORE LOUNGE","4674","13691 W SHORE DR","","HOUGHTON LAKE","MI","48629","US","13691 W SHORE DR, HOUGHTON LAKE MI 48629 US","13691 W Shore Dr","","Houghton Lake","MI","48629","US","13691 W Shore Dr, Houghton Lake MI 48629 US","44.399908","-84.792275","Street Address - Automatic","3","","","","228881","","","","","","0","Monthly Monthly - Week 4","4","W","0","1060.57","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-514","My Workspace 1","ORCHARD CREEK","4663","9715 E CHERRY BEND ROAD","","TRAVERSE CITY","MI","49684","US","9715 E CHERRY BEND ROAD, TRAVERSE CITY MI 49684 US","9715 E Cherry Bend Rd","","Traverse City","MI","49684","US","9715 E Cherry Bend Rd, Traverse City MI 49684 US","44.802161","-85.650217","Street Address - Automatic","3","","","","228760","","","","","","0","Weekly","Weekly","R","0","2342.87","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-515","My Workspace 1","WILLIES REAR","4662","1315 S AIRPORT","","TRAVERSE CITY","MI","49684","US","1315 S AIRPORT, TRAVERSE CITY MI 49684 US","1315 W South Airport Rd","","Traverse City","MI","49686","US","1315 W South Airport Rd, Traverse City MI 49686 US","44.732873","-85.601865","Street Address - Automatic","3","","","","228747","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","F","0","2139.17","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-516","My Workspace 1","BEVERAGE COMPANY","4661","1116 CARVER","","TRAVERSE CITY","MI","49686","US","1116 CARVER, TRAVERSE CITY MI 49686 US","1116 Carver St","","Traverse City","MI","49686","US","1116 Carver St, Traverse City MI 49686 US","44.747358","-85.594326","Street Address - Automatic","3","","","","228746","","","","","","0","Monthly Monthly - Week 2","2","F","0","2103.76","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-517","My Workspace 1","BUCKLEY GENERAL STORE","9972","115 W WEXFORD AVE","","BUCKLEY","MI","49620","US","115 W WEXFORD AVE, BUCKLEY MI 49620 US","115 W Wexford Ave","","Buckley","MI","49620","US","115 W Wexford Ave, Buckley MI 49620 US","44.504067","-85.678005","Street Address - Automatic","3","","","","231003","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","R","0","3250.57","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-518","My Workspace 1","LA RIVIERA MEXICAN GRILL","14655","215 ARTHUR ST","","MANISTEE","MI","49660","US","215 ARTHUR ST, MANISTEE MI 49660 US","215 Arthur St","","Manistee","MI","49660","US","215 Arthur St, Manistee MI 49660 US","44.262082","-86.315859","Street Address - Automatic","3","","","","","","Current","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","M","29.0139393939394","0","7.85833333333333","MTWRF","True","09:00","21:00","False","","","NoPriority","1/25/2022 6:06:15 PM","2/7/2022 12:23:31 PM"
"-519","My Workspace 1","MITCHELL GRAPHICS","4176","1445 WOODMERE","","TRAVERSE CITY","MI","49686","US","1445 WOODMERE, TRAVERSE CITY MI 49686 US","1445 Woodmere Ave","","Traverse City","MI","49686","US","1445 Woodmere Ave, Traverse City MI 49686 US","44.742474","-85.607033","Street Address - Automatic","3","","","","220807","","","","","","0","Weekly","Weekly","F","0","2162.88","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-520","My Workspace 1","DYNAMIC PHYS-LUDINGTON","15767","250 NELSON RD","","LUDINGTON","MI","49431","US","250 NELSON RD, LUDINGTON MI 49431 US","250 Nelson Rd","","Ludington","MI","49431","US","250 Nelson Rd, Ludington MI 49431 US","43.96087","-86.4237","Street Address - Automatic","3","","","","220367","","","","","","0","Monthly Monthly - Week 1","1","T","0","644.81","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-521","My Workspace 1","DOUBLE A MOBILE TRUCK SERVICE","12717","8128 S. MACKINAW TRAIL","","CADILLAC","MI","49601","US","8128 S. MACKINAW TRAIL, CADILLAC MI 49601 US","8128 Mackinaw Trail","","Cadillac","MI","49601","US","8128 Mackinaw Trail, Cadillac MI 49601 US","44.22107","-85.404755","Street Address - Automatic","3","","","","232723","","","","","","0","Weekly","Weekly","R","0","1844.24","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-522","My Workspace 1","JOHNNY'S MARKET 4050","13199","21445 PERRY ST","","BIG RAPIDS","MI","49307","US","21445 PERRY ST, BIG RAPIDS MI 49307 US","21445 Perry Ave","","Big Rapids","MI","49307","US","21445 Perry Ave, Big Rapids MI 49307 US","43.687471","-85.512385","Street Address - Automatic","3","","","","99097","","","","","","0","Weekly","Weekly","W","0","4597.22","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-523","My Workspace 1","LITTLE RIVER CASINO-EVS","11284","2700 ORCHARD HWY","","MANISTEE","MI","49660","US","2700 ORCHARD HWY, MANISTEE MI 49660 US","2700 Orchard Hwy","","Manistee","MI","49660","US","2700 Orchard Hwy, Manistee MI 49660 US","44.285855","-86.24776","Street Address - Automatic","3","","","","231873","","","","","","0","Weekly","Weekly","M","0","5924.73","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-524","My Workspace 1","LAHEY'S PUB LLC","12630","8567 PORTAGE POINT RD","","ONEKAMA","MI","49675","US","8567 PORTAGE POINT RD, ONEKAMA MI 49675 US","8567 Portage Point Dr","","Onekama","MI","49675","US","8567 Portage Point Dr, Onekama MI 49675 US","44.3685","-86.257841","Street Address - Automatic","3","","","","232675","","","","","","0","Weekly","Weekly","W","0","2085.37","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-525","My Workspace 1","SPORTSMANS BAR","4644","111 W LUDINGTON","","LUDINGTON","MI","49431","US","111 W LUDINGTON, LUDINGTON MI 49431 US","111 W Ludington Ave","","Ludington","MI","49431","US","111 W Ludington Ave, Ludington MI 49431 US","43.955269","-86.448282","Street Address - Automatic","3","","","","228581","","","","","","0","Weekly","Weekly","R","0","6067.13","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-526","My Workspace 1","ACEN TEK","10180","5351 N M37","","MESICK","MI","49668","US","5351 N M37, MESICK MI 49668 US","5351 N M 37","","Mesick","MI","49668","US","5351 N M 37, Mesick MI 49668 US","44.415344","-85.699676","Street Address - Automatic","3","","","","231184","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","R","0","2275.41","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-527","My Workspace 1","LITTLE RIVER CASINO-KITCHENS","11283","2700 ORCHARD HWY","","MANISTEE","MI","49660","US","2700 ORCHARD HWY, MANISTEE MI 49660 US","2700 Orchard Hwy","","Manistee","MI","49660","US","2700 Orchard Hwy, Manistee MI 49660 US","44.285855","-86.24776","Street Address - Automatic","3","","","","231873","","","","","","0","Weekly","Weekly","M","0","10448.86","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-528","My Workspace 1","LARRY'S GROCERY","12648","14389 9 MILE RD","","KALEVA","MI","49645","US","14389 9 MILE RD, KALEVA MI 49645 US","14389 9 Mile Rd","","Kaleva","MI","49645","US","14389 9 Mile Rd, Kaleva MI 49645 US","44.369638","-86.012286","Street Address - Automatic","3","","","","232688","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","W","0","1294.99","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-529","My Workspace 1","LRC SLOTS 110","14563","2700 ORCHARD HWY","","MANISTEE","MI","49660","US","2700 ORCHARD HWY, MANISTEE MI 49660 US","2700 Orchard Hwy","","Manistee","MI","49660","US","2700 Orchard Hwy, Manistee MI 49660 US","44.285855","-86.24776","Street Address - Automatic","3","","","","231873","","","","","","0","Weekly","Weekly","M","0","606.99","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-530","My Workspace 1","MILLS COMMUNITY HOUSE","8991","891 MICHIGAN AVE","P.O. BOX 421","BENZONIA","MI","49616","US","891 MICHIGAN AVE P.O. BOX 421, BENZONIA MI 49616 US","891 Michigan Ave","","Benzonia","MI","49616","US","891 Michigan Ave, Benzonia MI 49616 US","44.619132","-86.098604","Street Address - Automatic","3","","","","230195","","","","","","0","Monthly Monthly - Week 1","1","T","0","598.22","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-531","My Workspace 1","INDIAN SUMMER-P1","4030","3958 CHAUVEZ RD.","","LUDINGTON","MI","49431","US","3958 CHAUVEZ RD., LUDINGTON MI 49431 US","3958 Chauvez Rd","","Ludington","MI","49431","US","3958 Chauvez Rd, Ludington MI 49431 US","43.906232","-86.378489","Street Address - Automatic","3","","","","216206","","","","","","0","Weekly","Weekly","F","0","19341.67","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-532","My Workspace 1","DYNAMIC PHYS-LUDINGTON BLDG","15768","250 NELSON DR","","LUDINGTON","MI","49431","US","250 NELSON DR, LUDINGTON MI 49431 US","250 Nelson Rd","","Ludington","MI","49431","US","250 Nelson Rd, Ludington MI 49431 US","43.96087","-86.4237","Street Address - Automatic","3","","","","220367","","","","","","0","Monthly Monthly - Week 1","1","T","0","547.69","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-533","My Workspace 1","LRC-ADM 260","11264","2700 ORCHARD HWY","","MANISTEE","MI","49660","US","2700 ORCHARD HWY, MANISTEE MI 49660 US","2700 Orchard Hwy","","Manistee","MI","49660","US","2700 Orchard Hwy, Manistee MI 49660 US","44.285855","-86.24776","Street Address - Automatic","3","","","","231873","","","","","","0","Weekly","Weekly","M","0","0","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-534","My Workspace 1","LITTLE RIVER FITNESS","11897","2608 GOVERNMENT CENTER DR","","MANISTEE","MI","49660","US","2608 GOVERNMENT CENTER DR, MANISTEE MI 49660 US","2608 Government Center Dr","","Manistee","MI","49660","US","2608 Government Center Dr, Manistee MI 49660 US","44.284282","-86.240145","Street Address - Automatic","3","","","","231160","","","","","","0","Weekly","Weekly","M","0","1625.67","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-535","My Workspace 1","LITTLE RIVER GOVERNMENT CTR","10153","2608 GOVERNMENT CENTER DR","","MANISTEE","MI","49660","US","2608 GOVERNMENT CENTER DR, MANISTEE MI 49660 US","2608 Government Center Dr","","Manistee","MI","49660","US","2608 Government Center Dr, Manistee MI 49660 US","44.284282","-86.240145","Street Address - Automatic","3","","","","231160","","","","","","0","Weekly","Weekly","M","0","1720.17","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-536","My Workspace 1","JAMES PORT BREWING CO","4594","412 S. JAMES","","LUDINGTON","MI","49431","US","412 S. JAMES, LUDINGTON MI 49431 US","412 S James St","","Ludington","MI","49431","US","412 S James St, Ludington MI 49431 US","43.9521283","-86.4482817","Street Address - Automatic","3","","","","228208","","","","","","0","Weekly","Weekly","T","0","3536.42","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-537","My Workspace 1","LAKE CITY SCHOOL CAFE","4592","250 E RUSSELL ST","PO BOX 900","LAKE CITY","MI","49651","US","250 E RUSSELL ST PO BOX 900, LAKE CITY MI 49651 US","250 Russell St","","Lake City","MI","49651","US","250 Russell St, Lake City MI 49651 US","44.3371067","-85.21131","Street Address - Automatic","3","","","","99033","","","","","","0","Weekly","Weekly","F","0","681.77","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-538","My Workspace 1","BRENDAS HARBOR CAFE","4586","316 S JAMES","","LUDINGTON","MI","49431","US","316 S JAMES, LUDINGTON MI 49431 US","316 S James St","","Ludington","MI","49431","US","316 S James St, Ludington MI 49431 US","43.952878","-86.447957","Street Address - Automatic","3","","","","228138","","","","","","0","Weekly","Weekly","T","0","4400.39","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-539","My Workspace 1","LOUIE'S FRESH MARKET 21","4517","2394 E MITCHELL","","PETOSKEY","MI","49770","US","2394 E MITCHELL, PETOSKEY MI 49770 US","2394 E Mitchell Rd","","Petoskey","MI","49770","US","2394 E Mitchell Rd, Petoskey MI 49770 US","45.373426","-84.920971","Street Address - Automatic","3","","","","99046","","","","","","0","Weekly","Weekly","R","0","10040.76","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-540","My Workspace 1","DYER'S SAWMILL","14898","17688 15 MILE ROAD","","LEROY","MI","49655","US","17688 15 MILE ROAD, LEROY MI 49655 US","17688 15 Mile Rd","","Le Roy","MI","49655","US","17688 15 Mile Rd, Le Roy MI 49655 US","44.0309937","-85.4387211","Street Address - Automatic","3","","","","233397","","","","","","0","Weekly","Weekly","F","0","5044.81","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-541","My Workspace 1","MARTHA'S","4570","413 N SAINT JOSEPH ST","","SUTTONS BAY","MI","49682","US","413 N SAINT JOSEPH ST, SUTTONS BAY MI 49682 US","413 N Saint Joseph St","","Suttons Bay","MI","49682","US","413 N Saint Joseph St, Suttons Bay MI 49682 US","44.978419","-85.64993","Street Address - Automatic","3","","","","","","Current","","","","0","Weekly","Weekly","T","195.822872928177","0","8.49722222333333","MTWRF","True","06:00","21:00","False","","","NoPriority","1/25/2022 6:06:15 PM","2/7/2022 12:23:31 PM"
"-542","My Workspace 1","TURTLE CREEK BANQUET","4566","7741 M 72 E","","WILLIAMSBURG","MI","49690","US","7741 M 72 E, WILLIAMSBURG MI 49690 US","7741 M 72 E","","Williamsburg","MI","49690","US","7741 M 72 E, Williamsburg MI 49690 US","44.774039","-85.421594","Street Address - Automatic","3","","","","227899","","","","","","0","Weekly","Weekly","M","0","0","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-543","My Workspace 1","EAGLES 1354","4614","108 S HARRISON","","LUDINGTON","MI","49431","US","108 S HARRISON, LUDINGTON MI 49431 US","108 S Harrison St","","Ludington","MI","49431","US","108 S Harrison St, Ludington MI 49431 US","43.954897","-86.446783","Street Address - Automatic","3","","","","228350","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","R","0","1577.06","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-544","My Workspace 1","LOUIE'S MARKET BOYNE","12589","1231 M 75 SOUTH","","BOYNE CITY","MI","49712","US","1231 M 75 SOUTH, BOYNE CITY MI 49712 US","1231 S M 75","","Boyne City","MI","49712","US","1231 S M 75, Boyne City MI 49712 US","45.1857928491708","-84.9500858939732","Street Address - Automatic","3","","","","99046","","","","","","0","Weekly","Weekly","W","0","8614.48","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-545","My Workspace 1","DTE ENERGY","4559","5897 W. NORTH DOWNRIVER RD","","GRAYLING","MI","49738","US","5897 W. NORTH DOWNRIVER RD, GRAYLING MI 49738 US","5897 W North Down River Rd","","Grayling","MI","49738","US","5897 W North Down River Rd, Grayling MI 49738 US","44.669696","-84.7260137","Street Address - Automatic","3","","","","99063","","","","","","0","Monthly Monthly - Week 2","2","W","0","605.78","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-546","My Workspace 1","GOODWILL LUDINGTON 233","15338","4781 WEST US 10","","LUDINGTON","MI","49431","US","4781 WEST US 10, LUDINGTON MI 49431 US","4781 US-10 W","","Ludington","MI","49431","US","4781 US-10 W, Ludington MI 49431 US","43.954878","-86.397608","Street Address - Automatic","3","","","","886085","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","T","0","795.18","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-547","My Workspace 1","DTE ENERGY","4557","1011 HASTINGS STREET","","TRAVERSE CITY","MI","49684","US","1011 HASTINGS STREET, TRAVERSE CITY MI 49684 US","1011 Hastings St","","Traverse City","MI","49686","US","1011 Hastings St, Traverse City MI 49686 US","44.749281","-85.5924455","Street Address - Automatic","3","","","","99063","","","","","","0","Monthly Monthly - Week 2","2","F","0","851.72","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-548","My Workspace 1","MDOT-MAINTENANCE GAR","3951","19424 US-10","","REED CITY","MI","49677","US","19424 US-10, REED CITY MI 49677 US","19424 US Highway 10","","Reed City","MI","49677","US","19424 US Highway 10, Reed City MI 49677 US","43.8738447","-85.4699694","Street Address - Automatic","3","","","","209349","","","","","","0","Weekly","Weekly","T","0","2187.04","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-549","My Workspace 1","MD AUTO CLINIC","13191","8625 COMMERCE CT","","HARBOR SPRINGS","MI","48740","US","8625 COMMERCE CT, HARBOR SPRINGS MI 48740 US","8625 Commerce Ct","","Harbor Springs","MI","49740","US","8625 Commerce Ct, Harbor Springs MI 49740 US","45.426078","-84.884116","Street Address - Automatic","3","","","","232899","","","","","","0","Weekly","Weekly","T","0","5541.41","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-550","My Workspace 1","SEVEN SLOT GRILLLE","10888","113 N. CHESTNUT","","REED CITY","MI","49677","US","113 N. CHESTNUT, REED CITY MI 49677 US","113 N Chestnut St","","Reed City","MI","49677","US","113 N Chestnut St, Reed City MI 49677 US","43.876234","-85.510179","Street Address - Automatic","3","","","","231684","","","","","","0","Weekly","Weekly","T","0","3931.96","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-551","My Workspace 1","DYNAMIC","4544","105 E MAIN","","MARION","MI","49665","US","105 E MAIN, MARION MI 49665 US","105 E Main St","","Marion","MI","49665","US","105 E Main St, Marion MI 49665 US","44.102749","-85.147144","Street Address - Automatic","3","","","","227743","","","","","","0","Monthly Monthly - Week 3","3","T","0","959.85","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-552","My Workspace 1","DYNAMIC PHYSICAL THERAPY","4145","8872 PROFESSIONAL DR","","CADILLAC","MI","49601","US","8872 PROFESSIONAL DR, CADILLAC MI 49601 US","8872 Professional Dr","","Cadillac","MI","49601","US","8872 Professional Dr, Cadillac MI 49601 US","44.2252367","-85.398805","Street Address - Automatic","3","","","","220367","","","","","","0","Monthly Monthly - Week 4","4","R","0","1056.23","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-553","My Workspace 1","EVERGREEN RESORT","9861","7880 MACKINAW TRAIL","","CADILLAC","MI","49601","US","7880 MACKINAW TRAIL, CADILLAC MI 49601 US","7880 Mackinaw Trail","","Cadillac","MI","49601","US","7880 Mackinaw Trail, Cadillac MI 49601 US","44.22485","-85.403","Street Address - Automatic","3","","","","230902","","","","","","0","Weekly","Weekly","R","0","14919.16","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-554","My Workspace 1","LRC-BANQUETS 240","11262","2700 ORCHARD HWY","","MANISTEE","MI","49660","US","2700 ORCHARD HWY, MANISTEE MI 49660 US","2700 Orchard Hwy","","Manistee","MI","49660","US","2700 Orchard Hwy, Manistee MI 49660 US","44.285855","-86.24776","Street Address - Automatic","3","","","","231873","","","","","","0","Weekly","Weekly","M","0","387.53","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-555","My Workspace 1","MITCHELL GRAPHICS/PETOSKEY","11798","2363 MITCHELL PARK DR","","PETOSKEY","MI","49770","US","2363 MITCHELL PARK DR, PETOSKEY MI 49770 US","2363 Mitchell Park Dr","","Petoskey","MI","49770","US","2363 Mitchell Park Dr, Petoskey MI 49770 US","45.3756226","-84.9219679","Street Address - Automatic","3","","","","232219","","","","","","0","Weekly","Weekly","R","0","3207.99","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
